献立日,曜日,小学校献立名,小学校食品名,小学校食品群,エネルギー,たんぱく質
2021/5/12,水,ごまじる,にんじん,緑,,
2021/5/12,水,ごまじる,ほうれんそう,緑,,
2021/5/12,水,ごまじる,ねぎ,緑,,
2021/5/12,水,ごまじる,みりん,,,
2021/5/12,水,ごまじる,だしのもと,,,
2021/5/12,水,ごまじる,ねりごま,黄,,
2021/5/12,水,ごまじる,みそ,赤,,
2021/5/12,水,ごまじる,水（ミキサー用）,,,
2021/5/12,水,ごまじる,水,,,
2021/5/13,木,しょくパン,しょくパン,黄,694,26.7
2021/5/13,木,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/5/13,木,いかメンチ,いかメンチ,赤,,
2021/5/13,木,いかメンチ,こめあぶら,黄,,
2021/5/13,木,ミートポテト,あいびきミンチ,赤,,
2021/5/13,木,ミートポテト,じゃがいも,黄,,
2021/5/13,木,ミートポテト,たまねぎ,緑,,
2021/5/13,木,ミートポテト,にんじん,緑,,
2021/5/13,木,ミートポテト,だいず（クラッシュ）,赤,,
2021/5/13,木,ミートポテト,しお,,,
2021/5/13,木,ミートポテト,こしょう,,,
2021/5/13,木,ミートポテト,カレーこ,,,
2021/5/13,木,ミートポテト,あかワイン,,,
2021/5/13,木,ミートポテト,ウスターソース,,,
2021/5/13,木,ミートポテト,こいくちしょうゆ,,,
2021/5/13,木,ミートポテト,トマトケチャップ,,,
2021/5/13,木,ミートポテト,こめあぶら,黄,,
2021/5/13,木,コンソメスープ,キャベツ,緑,,
2021/5/13,木,コンソメスープ,たまねぎ,緑,,
2021/5/13,木,コンソメスープ,にんじん,緑,,
2021/5/13,木,コンソメスープ,えりんぎ,緑,,
2021/5/13,木,コンソメスープ,コンソメスープ,,,
2021/5/13,木,コンソメスープ,うすくちしょうゆ,,,
2021/5/13,木,コンソメスープ,こしょう,,,
2021/5/13,木,コンソメスープ,水,,,
2021/5/14,金,ごはん,ごはん,黄,659,22.6
2021/5/14,金,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/5/14,金,かきあげ,さつまいものかきあげ,黄,,
2021/5/14,金,かきあげ,こめあぶら,黄,,
2021/5/14,金,じゃこピーマン,ちりめんじゃこ,赤,,
2021/5/14,金,じゃこピーマン,ピーマン,緑,,
2021/5/14,金,じゃこピーマン,しろいりごま,黄,,
2021/5/14,金,じゃこピーマン,うすくちしょうゆ,,,
2021/5/14,金,じゃこピーマン,さんおんとう,黄,,
2021/5/14,金,じゃこピーマン,せいしゅ,,,
2021/5/14,金,じゃこピーマン,みりん,,,
2021/5/14,金,じゃこピーマン,こめあぶら,黄,,
2021/5/14,金,かしわのすましじる,とりにく,赤,,
2021/5/14,金,かしわのすましじる,たまねぎ,緑,,
2021/5/14,金,かしわのすましじる,にんじん,緑,,
2021/5/14,金,かしわのすましじる,しいたけ,緑,,
2021/5/14,金,かしわのすましじる,ねぎ,緑,,
2021/5/14,金,かしわのすましじる,だしのもと,,,
2021/5/14,金,かしわのすましじる,みりん,,,
2021/5/14,金,かしわのすましじる,せいしゅ,,,
2021/5/14,金,かしわのすましじる,うすくちしょうゆ,,,
2021/5/14,金,かしわのすましじる,水,,,
2021/5/17,月,ごはん,ごはん,黄,638,27.1
2021/5/17,月,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/5/17,月,とりにくのてりやき,とりにく,赤,,
2021/5/17,月,とりにくのてりやき,おろししょうが,,,
2021/5/17,月,とりにくのてりやき,せいしゅ,,,
2021/5/17,月,とりにくのてりやき,こいくちしょうゆ,,,
2021/5/17,月,とりにくのてりやき,さんおんとう,黄,,
2021/5/17,月,とりにくのてりやき,みりん,,,
2021/5/17,月,とりにくのてりやき,でんぷん,黄,,
2021/5/17,月,とりにくのてりやき,水,,,
2021/5/17,月,さんさいとあぶらふのたまごとじ,あぶらふ,黄,,
2021/5/17,月,さんさいとあぶらふのたまごとじ,さんさいミックス,緑,,
2021/5/17,月,さんさいとあぶらふのたまごとじ,たまねぎ,緑,,
2021/5/17,月,さんさいとあぶらふのたまごとじ,たまご,赤,,
2021/5/17,月,さんさいとあぶらふのたまごとじ,こめあぶら,黄,,
2021/5/17,月,さんさいとあぶらふのたまごとじ,だしのもと,,,
2021/5/17,月,さんさいとあぶらふのたまごとじ,さんおんとう,黄,,
2021/5/17,月,さんさいとあぶらふのたまごとじ,こいくちしょうゆ,,,
2021/5/17,月,さんさいとあぶらふのたまごとじ,みりん,,,
2021/5/17,月,さんさいとあぶらふのたまごとじ,水,,,
2021/5/17,月,ながいものみそしる,たまねぎ,緑,,
2021/5/17,月,ながいものみそしる,にんじん,緑,,
2021/5/17,月,ながいものみそしる,ねぎ,緑,,
2021/5/17,月,ながいものみそしる,ながいも,黄,,
2021/5/17,月,ながいものみそしる,ごぼう,緑,,
2021/5/17,月,ながいものみそしる,みそ,赤,,
2021/5/17,月,ながいものみそしる,水（ミキサー用）,,,
2021/5/17,月,ながいものみそしる,だしのもと,,,
2021/5/17,月,ながいものみそしる,水,,,
2021/5/18,火,コッペパン,コッペパン,黄,681,27.2
2021/5/18,火,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/5/18,火,かつおフライ,かつおフライ,赤,,
2021/5/18,火,かつおフライ,こめあぶら,黄,,
2021/5/18,火,ペンネのケチャップソテー,ベーコン,赤,,
2021/5/18,火,ペンネのケチャップソテー,マカロニ（ペンネ）,黄,,
2021/5/18,火,ペンネのケチャップソテー,たまねぎ,緑,,
2021/5/18,火,ペンネのケチャップソテー,えりんぎ,緑,,
2021/5/18,火,ペンネのケチャップソテー,さやいんげん,緑,,
2021/5/18,火,ペンネのケチャップソテー,ソテーオニオン,緑,,
2021/5/18,火,ペンネのケチャップソテー,オリーブオイル,黄,,
2021/5/18,火,ペンネのケチャップソテー,おろしにんにく,,,
2021/5/18,火,ペンネのケチャップソテー,こしょう,,,
2021/5/18,火,ペンネのケチャップソテー,コンソメスープ,,,
2021/5/18,火,ペンネのケチャップソテー,トマトケチャップ,,,
2021/5/18,火,ペンネのケチャップソテー,ウスターソース,,,
2021/5/18,火,ペンネのケチャップソテー,こいくちしょうゆ,,,
2021/5/18,火,コーンポタージュ,じゃがいも,黄,,
2021/5/18,火,コーンポタージュ,たまねぎ,緑,,
2021/5/18,火,コーンポタージュ,にんじん,緑,,
2021/5/18,火,コーンポタージュ,クリームコーン,緑,,
2021/5/18,火,コーンポタージュ,パセリ,緑,,
2021/5/18,火,コーンポタージュ,ぎゅうにゅう,赤,,
2021/5/18,火,コーンポタージュ,なまクリーム,赤,,
2021/5/18,火,コーンポタージュ,バター,黄,,
2021/5/18,火,コーンポタージュ,こめあぶら,黄,,
2021/5/18,火,コーンポタージュ,だっしふんにゅう,赤,,
2021/5/18,火,コーンポタージュ,コンソメスープ,,,
2021/5/18,火,コーンポタージュ,こしょう,,,
2021/5/18,火,コーンポタージュ,うすくちしょうゆ,,,
2021/5/18,火,コーンポタージュ,水,,,
2021/5/19,水,ごはん,ごはん,黄,615,19.9
2021/5/19,水,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/5/19,水,フウヨウハイ,フウヨウハイ,赤,,
2021/5/19,水,やさいのあんかけ,チンゲンサイ,緑,,
2021/5/19,水,やさいのあんかけ,にんじん,緑,,
2021/5/19,水,やさいのあんかけ,たけのこ,緑,,
2021/5/19,水,やさいのあんかけ,でんぷん,黄,,
2021/5/19,水,やさいのあんかけ,ちゅうかスープ,,,
2021/5/19,水,やさいのあんかけ,こしょう,,,
2021/5/19,水,やさいのあんかけ,こいくちしょうゆ,,,
2021/5/19,水,やさいのあんかけ,こめあぶら,黄,,
2021/5/19,水,やさいのあんかけ,水,,,
2021/5/19,水,ぎょうざスープ,ぎょうざ（スープよう）,赤,,
2021/5/19,水,ぎょうざスープ,たまねぎ,緑,,
2021/5/19,水,ぎょうざスープ,にら,緑,,
2021/5/19,水,ぎょうざスープ,えのきたけ,緑,,
2021/5/19,水,ぎょうざスープ,ちゅうかスープ,,,
2021/5/19,水,ぎょうざスープ,うすくちしょうゆ,,,
2021/5/19,水,ぎょうざスープ,こしょう,,,
2021/5/19,水,ぎょうざスープ,水,,,
2021/5/20,木,コッペパン,コッペパン,黄,651,29.1
2021/5/20,木,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/5/20,木,とりにくのレモンソース,とりにく,赤,,
2021/5/20,木,とりにくのレモンソース,レモンじる,緑,,
2021/5/20,木,とりにくのレモンソース,さんおんとう,黄,,
2021/5/20,木,とりにくのレモンソース,こいくちしょうゆ,,,
2021/5/20,木,とりにくのレモンソース,でんぷん,黄,,
2021/5/20,木,とりにくのレモンソース,水,,,
2021/5/20,木,ごぼうサラダ,ごぼう,緑,,
2021/5/20,木,ごぼうサラダ,えだまめ,緑,,
2021/5/20,木,ごぼうサラダ,ごまドレッシング,黄,,
2021/5/20,木,はるやさいのスープに,ウインナー,赤,,
2021/5/20,木,はるやさいのスープに,じゃがいも,黄,,
2021/5/20,木,はるやさいのスープに,たまねぎ,緑,,
2021/5/20,木,はるやさいのスープに,にんじん,緑,,
2021/5/20,木,はるやさいのスープに,キャベツ,緑,,
2021/5/20,木,はるやさいのスープに,こめあぶら,黄,,
2021/5/20,木,はるやさいのスープに,コンソメスープ,,,
2021/5/20,木,はるやさいのスープに,こしょう,,,
2021/5/20,木,はるやさいのスープに,うすくちしょうゆ,,,
2021/5/20,木,はるやさいのスープに,水,,,
2021/5/20,木,メープルジャム,メープルジャム,黄,,
2021/5/21,金,ごはん,ごはん,黄,637,23.4
2021/5/21,金,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/5/21,金,あじのなんばんづけ（２び）,まめあじ（でんぷんつき）,赤,,
2021/5/21,金,あじのなんばんづけ（２び）,こめあぶら,黄,,
2021/5/21,金,あじのなんばんづけ（２び）,さんおんとう,黄,,
2021/5/21,金,あじのなんばんづけ（２び）,こめず,,,
2021/5/21,金,あじのなんばんづけ（２び）,みりん,,,
2021/5/21,金,あじのなんばんづけ（２び）,こいくちしょうゆ,,,
2021/5/21,金,あじのなんばんづけ（２び）,ごまあぶら,黄,,
2021/5/21,金,あじのなんばんづけ（２び）,水,,,
2021/5/21,金,こまつなのごまあえ,こまつな,緑,,
2021/5/21,金,こまつなのごまあえ,もやし,緑,,
2021/5/21,金,こまつなのごまあえ,にんじん,緑,,
2021/5/21,金,こまつなのごまあえ,しろいりごま,黄,,
2021/5/21,金,こまつなのごまあえ,しろすりごま,黄,,
2021/5/21,金,こまつなのごまあえ,だししょうゆ,,,
2021/5/21,金,こしねじる,とうふ,赤,,
2021/5/21,金,こしねじる,うすあげ,赤,,
2021/5/21,金,こしねじる,にんじん,緑,,
2021/5/21,金,こしねじる,ラッキーにんじん,緑,,
2021/5/21,金,こしねじる,ごぼう,緑,,
2021/5/21,金,こしねじる,かくこんにゃく,黄,,
2021/5/21,金,こしねじる,しいたけ,緑,,
2021/5/21,金,こしねじる,しろねぎ,緑,,
2021/5/21,金,こしねじる,みそ,赤,,
2021/5/21,金,こしねじる,水（ミキサー用）,,,
2021/5/21,金,こしねじる,だしのもと,,,
2021/5/21,金,こしねじる,うすくちしょうゆ,,,
2021/5/21,金,こしねじる,こめあぶら,黄,,
2021/5/21,金,こしねじる,水,,,
2021/5/24,月,ごはん,ごはん,黄,646,23.9
2021/5/24,月,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/5/24,月,チンジャオロース,ぎゅうにく,赤,,
2021/5/24,月,チンジャオロース,しお,,,
2021/5/24,月,チンジャオロース,こしょう,,,
2021/5/24,月,チンジャオロース,にんじん,緑,,
2021/5/24,月,チンジャオロース,たけのこ,緑,,
2021/5/24,月,チンジャオロース,ピーマン,緑,,
2021/5/24,月,チンジャオロース,こいくちしょうゆ,,,
2021/5/24,月,チンジャオロース,オイスターソース,,,
2021/5/24,月,チンジャオロース,せいしゅ,,,
2021/5/24,月,チンジャオロース,さんおんとう,黄,,
2021/5/24,月,チンジャオロース,でんぷん,黄,,
2021/5/24,月,チンジャオロース,こめあぶら,黄,,
2021/5/24,月,ワンタンスープ,ワンタンのかわ,黄,,
2021/5/24,月,ワンタンスープ,たまねぎ,緑,,
2021/5/24,月,ワンタンスープ,もやし,緑,,
2021/5/24,月,ワンタンスープ,しいたけ,緑,,
2021/5/24,月,ワンタンスープ,にんじん,緑,,
2021/5/24,月,ワンタンスープ,ごまあぶら,黄,,
2021/5/24,月,ワンタンスープ,ちゅうかスープ,,,
2021/5/24,月,ワンタンスープ,うすくちしょうゆ,,,
2021/5/24,月,ワンタンスープ,こしょう,,,
2021/5/24,月,ワンタンスープ,せいしゅ,,,
2021/5/24,月,ワンタンスープ,水,,,
2021/5/24,月,あまなつゼリーミックス,あまなつゼリー,黄,,
2021/5/24,月,あまなつゼリーミックス,ミックスフルーツ,緑,,
2021/5/24,月,こんぶとまっちゃふりかけ,こんぶとまっちゃのふりかけ,,,
2021/5/25,火,せわりパン,せわりパン,黄,690,24.4
2021/5/25,火,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/5/25,火,やきそば,ぶたにく,赤,,
2021/5/25,火,やきそば,キャベツ,緑,,
2021/5/25,火,やきそば,たまねぎ,緑,,
2021/5/25,火,やきそば,もやし,緑,,
2021/5/25,火,やきそば,やきそばめん,黄,,
2021/5/25,火,やきそば,あおのりこ,赤,,
2021/5/25,火,やきそば,ウスターソース,,,
2021/5/25,火,やきそば,とんかつソース,,,
2021/5/25,火,やきそば,しお,,,
2021/5/25,火,やきそば,こしょう,,,
2021/5/25,火,やきそば,こめあぶら,黄,,
2021/5/25,火,フレンチかぼちゃ,フレンチかぼちゃ,緑,,
2021/5/25,火,フレンチかぼちゃ,こめあぶら,黄,,
2021/5/25,火,フレンチかぼちゃ,しお,,,
2021/5/25,火,にらたまスープ,たまご,赤,,
2021/5/25,火,にらたまスープ,たまねぎ,緑,,
2021/5/25,火,にらたまスープ,にら,緑,,
2021/5/25,火,にらたまスープ,にんじん,緑,,
2021/5/25,火,にらたまスープ,えのきたけ,緑,,
2021/5/25,火,にらたまスープ,ちゅうかスープ,,,
2021/5/25,火,にらたまスープ,うすくちしょうゆ,,,
2021/5/25,火,にらたまスープ,こしょう,,,
2021/5/25,火,にらたまスープ,水,,,
2021/5/25,火,おさかなソーセージ,おさかなソーセージ,赤,,
2021/5/26,水,ごはん,ごはん,黄,744,21.5
2021/5/26,水,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/5/26,水,ポークカレー,ぶたにく,赤,,
2021/5/26,水,ポークカレー,にんじん,緑,,
2021/5/26,水,ポークカレー,たまねぎ,緑,,
2021/5/26,水,ポークカレー,しめじ,緑,,
2021/5/26,水,ポークカレー,じゃがいも,黄,,
2021/5/26,水,ポークカレー,カレールウ,,,
2021/5/26,水,ポークカレー,水（ミキサー用）,,,
2021/5/26,水,ポークカレー,トマトケチャップ,,,
2021/5/26,水,ポークカレー,リンゴピューレ,緑,,
2021/5/26,水,ポークカレー,ウスターソース,,,
2021/5/26,水,ポークカレー,コンソメスープ,,,
2021/5/26,水,ポークカレー,あかワイン,,,
2021/5/26,水,ポークカレー,こしょう,,,
2021/5/26,水,ポークカレー,こめあぶら,黄,,
2021/5/26,水,ポークカレー,水,,,
2021/5/26,水,コーンコロッケ,コーンコロッケ,緑,,
2021/5/26,水,コーンコロッケ,こめあぶら,黄,,
2021/5/26,水,かいそうサラダ,わかめ,赤,,
2021/5/26,水,かいそうサラダ,くきわかめ,赤,,
2021/5/26,水,かいそうサラダ,きゅうり,緑,,
2021/5/26,水,かいそうサラダ,わふうドレッシング,黄,,
2021/5/27,木,コッペパン,コッペパン,黄,568,26.9
2021/5/27,木,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/5/27,木,とりにくのハーブやき,とりにくのハーブやき,赤,,
2021/5/27,木,さやいんげんとコーンのサラダ,さやいんげん,緑,,
2021/5/27,木,さやいんげんとコーンのサラダ,とうもろこし,緑,,
2021/5/27,木,さやいんげんとコーンのサラダ,たまねぎドレッシング,黄,,
2021/5/27,木,ミネストローネ,たまねぎ,緑,,
2021/5/27,木,ミネストローネ,にんじん,緑,,
2021/5/27,木,ミネストローネ,じゃがいも,黄,,
2021/5/27,木,ミネストローネ,セロリ,緑,,
2021/5/27,木,ミネストローネ,マカロニ（ＡＢＣ）,黄,,
2021/5/27,木,ミネストローネ,ホールトマト,緑,,
2021/5/27,木,ミネストローネ,こめあぶら,黄,,
2021/5/27,木,ミネストローネ,コンソメスープ,,,
2021/5/27,木,ミネストローネ,しお,,,
2021/5/27,木,ミネストローネ,こしょう,,,
2021/5/27,木,ミネストローネ,さんおんとう,黄,,
2021/5/27,木,ミネストローネ,水,,,
2021/5/28,金,ごはん,ごはん,黄,628,26.1
2021/5/28,金,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/5/28,金,さわらのみぞれかけ,さわら,赤,,
2021/5/28,金,さわらのみぞれかけ,だいこんおろし,緑,,
2021/5/28,金,さわらのみぞれかけ,だしのもと,,,
2021/5/28,金,さわらのみぞれかけ,こいくちしょうゆ,,,
2021/5/28,金,さわらのみぞれかけ,うすくちしょうゆ,,,
2021/5/28,金,さわらのみぞれかけ,みりん,,,
2021/5/28,金,さわらのみぞれかけ,水,,,
2021/5/28,金,こんにゃくのにもの,かくこんにゃく,黄,,
2021/5/28,金,こんにゃくのにもの,ボールさつまあげ,赤,,
2021/5/28,金,こんにゃくのにもの,にんじん,緑,,
2021/5/28,金,こんにゃくのにもの,ごぼう,緑,,
2021/5/28,金,こんにゃくのにもの,こめあぶら,黄,,
2021/5/28,金,こんにゃくのにもの,こいくちしょうゆ,,,
2021/5/28,金,こんにゃくのにもの,みりん,,,
2021/5/28,金,こんにゃくのにもの,ざらめ,黄,,
2021/5/28,金,こんにゃくのにもの,だしのもと,,,
2021/5/28,金,こんにゃくのにもの,水,,,
2021/5/28,金,あかだし,とうふ,赤,,
2021/5/28,金,あかだし,たまねぎ,緑,,
2021/5/28,金,あかだし,まめふ,黄,,
2021/5/28,金,あかだし,ねぎ,緑,,
2021/5/28,金,あかだし,あかみそ,赤,,
2021/5/28,金,あかだし,みそ,赤,,
2021/5/28,金,あかだし,水（ミキサー用）,,,
2021/5/28,金,あかだし,だしのもと,,,
2021/5/28,金,あかだし,水,,,
2021/5/31,月,ごはん,ごはん,黄,646,24
2021/5/31,月,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/5/31,月,めばるのたつたあげ,めばるのたつたあげ,赤,,
2021/5/31,月,めばるのたつたあげ,こめあぶら,黄,,
2021/5/31,月,キャベツのしおこんぶいため,キャベツ,緑,,
2021/5/31,月,キャベツのしおこんぶいため,にんじん,緑,,
2021/5/31,月,キャベツのしおこんぶいため,しおこんぶ,赤,,
2021/5/31,月,キャベツのしおこんぶいため,おろしにんにく,,,
2021/5/31,月,キャベツのしおこんぶいため,しろいりごま,黄,,
2021/5/31,月,キャベツのしおこんぶいため,ごまあぶら,黄,,
2021/5/31,月,とうにゅうじる,あつあげ,赤,,
2021/5/31,月,とうにゅうじる,ながいも,黄,,
2021/5/31,月,とうにゅうじる,たまねぎ,緑,,
2021/5/31,月,とうにゅうじる,にんじん,緑,,
2021/5/31,月,とうにゅうじる,ねぎ,緑,,
2021/5/31,月,とうにゅうじる,だしのもと,,,
2021/5/31,月,とうにゅうじる,だいずペースト,赤,,
2021/5/31,月,とうにゅうじる,みそ,赤,,
2021/5/31,月,とうにゅうじる,水（ミキサー用）,,,
2021/5/31,月,とうにゅうじる,水,,,
