献立日,曜日,小学校献立名,小学校食品名,小学校食品群,エネルギー,たんぱく質
"2021/4/14","水","ぶたにくのしょうがやき","ぶたにく","赤","",""
"2021/4/14","水","ぶたにくのしょうがやき","たまねぎ","緑","",""
"2021/4/14","水","ぶたにくのしょうがやき","にら","緑","",""
"2021/4/14","水","ぶたにくのしょうがやき","おろししょうが","","",""
"2021/4/14","水","ぶたにくのしょうがやき","こいくちしょうゆ","","",""
"2021/4/14","水","ぶたにくのしょうがやき","さんおんとう","黄","",""
"2021/4/14","水","ぶたにくのしょうがやき","せいしゅ","","",""
"2021/4/14","水","ぶたにくのしょうがやき","こめあぶら","黄","",""
"2021/4/14","水","ぶたにくのしょうがやき","でんぷん","黄","",""
"2021/4/14","水","ごぼうのごまあげ","ごぼう","緑","",""
"2021/4/14","水","ごぼうのごまあげ","こいくちしょうゆ","","",""
"2021/4/14","水","ごぼうのごまあげ","水","","",""
"2021/4/14","水","ごぼうのごまあげ","しろいりごま","黄","",""
"2021/4/14","水","ごぼうのごまあげ","しろすりごま","黄","",""
"2021/4/14","水","ごぼうのごまあげ","こいくちしょうゆ","","",""
"2021/4/14","水","ごぼうのごまあげ","てんぷらこ","黄","",""
"2021/4/14","水","ごぼうのごまあげ","水（ミキサー用）","","",""
"2021/4/14","水","ごぼうのごまあげ","こめあぶら","黄","",""
"2021/4/14","水","すましじる","たまねぎ","緑","",""
"2021/4/14","水","すましじる","えのきたけ","緑","",""
"2021/4/14","水","すましじる","みつば","緑","",""
"2021/4/14","水","すましじる","とうふ","赤","",""
"2021/4/14","水","すましじる","はなふ","黄","",""
"2021/4/14","水","すましじる","だしのもと","","",""
"2021/4/14","水","すましじる","うすくちしょうゆ","","",""
"2021/4/14","水","すましじる","みりん","","",""
"2021/4/14","水","すましじる","水","","",""
"2021/4/15","木","しょくパン","しょくパン","黄","808","35.6"
"2021/4/15","木","ぎゅうにゅう","ぎゅうにゅう","赤","",""
"2021/4/15","木","しろみざかなフライ","しろみざかなフライ","赤","",""
"2021/4/15","木","しろみざかなフライ","こめあぶら","黄","",""
"2021/4/15","木","トマトビーンズ","とりにく","赤","",""
"2021/4/15","木","トマトビーンズ","だいず","赤","",""
"2021/4/15","木","トマトビーンズ","ひよこまめ","赤","",""
"2021/4/15","木","トマトビーンズ","じゃがいも","黄","",""
"2021/4/15","木","トマトビーンズ","たまねぎ","緑","",""
"2021/4/15","木","トマトビーンズ","ホールトマト","緑","",""
"2021/4/15","木","トマトビーンズ","コンソメスープ","","",""
"2021/4/15","木","トマトビーンズ","トマトケチャップ","","",""
"2021/4/15","木","トマトビーンズ","とんかつソース","","",""
"2021/4/15","木","トマトビーンズ","さんおんとう","黄","",""
"2021/4/15","木","トマトビーンズ","オリーブオイル","黄","",""
"2021/4/15","木","トマトビーンズ","水","","",""
"2021/4/15","木","コンソメスープ","にんじん","緑","",""
"2021/4/15","木","コンソメスープ","たまねぎ","緑","",""
"2021/4/15","木","コンソメスープ","とうもろこし","緑","",""
"2021/4/15","木","コンソメスープ","マカロニ（シェル）","黄","",""
"2021/4/15","木","コンソメスープ","コンソメスープ","","",""
"2021/4/15","木","コンソメスープ","うすくちしょうゆ","","",""
"2021/4/15","木","コンソメスープ","こしょう","","",""
"2021/4/15","木","コンソメスープ","水","","",""
"2021/4/15","木","スライスチーズ","スライスチーズ","赤","",""
"2021/4/16","金","ごはん","ごはん","黄","704","28.6"
"2021/4/16","金","ぎゅうにゅう","ぎゅうにゅう","赤","",""
"2021/4/16","金","マーボーどうふ","ぶたミンチ","赤","",""
"2021/4/16","金","マーボーどうふ","とうふ","赤","",""
"2021/4/16","金","マーボーどうふ","たまねぎ","緑","",""
"2021/4/16","金","マーボーどうふ","たけのこ","緑","",""
"2021/4/16","金","マーボーどうふ","にら","緑","",""
"2021/4/16","金","マーボーどうふ","にんじん","緑","",""
"2021/4/16","金","マーボーどうふ","ごまあぶら","黄","",""
"2021/4/16","金","マーボーどうふ","おろししょうが","","",""
"2021/4/16","金","マーボーどうふ","おろしにんにく","","",""
"2021/4/16","金","マーボーどうふ","トウバンジャン","","",""
"2021/4/16","金","マーボーどうふ","あかみそ","赤","",""
"2021/4/16","金","マーボーどうふ","オイスターソース","","",""
"2021/4/16","金","マーボーどうふ","さんおんとう","黄","",""
"2021/4/16","金","マーボーどうふ","せいしゅ","","",""
"2021/4/16","金","マーボーどうふ","ちゅうかスープ","","",""
"2021/4/16","金","マーボーどうふ","こいくちしょうゆ","","",""
"2021/4/16","金","マーボーどうふ","でんぷん","黄","",""
"2021/4/16","金","マーボーどうふ","水","","",""
"2021/4/16","金","シューマイ（２こ）","シューマイ","赤","",""
"2021/4/16","金","チンゲンサイのじゃこいため","チンゲンサイ","緑","",""
"2021/4/16","金","チンゲンサイのじゃこいため","ちりめんじゃこ","赤","",""
"2021/4/16","金","チンゲンサイのじゃこいため","えりんぎ","緑","",""
"2021/4/16","金","チンゲンサイのじゃこいため","うすくちしょうゆ","","",""
"2021/4/16","金","チンゲンサイのじゃこいため","スープストック","","",""
"2021/4/16","金","チンゲンサイのじゃこいため","こめあぶら","黄","",""
"2021/4/19","月","ごはん","ごはん","黄","749","23.7"
"2021/4/19","月","ぎゅうにゅう","ぎゅうにゅう","赤","",""
"2021/4/19","月","チキンなんばん","とりにく（でんぷんつき）","赤","",""
"2021/4/19","月","チキンなんばん","こめあぶら","黄","",""
"2021/4/19","月","チキンなんばん","こめず","","",""
"2021/4/19","月","チキンなんばん","うすくちしょうゆ","","",""
"2021/4/19","月","チキンなんばん","さんおんとう","黄","",""
"2021/4/19","月","チキンなんばん","みりん","","",""
"2021/4/19","月","チキンなんばん","水","","",""
"2021/4/19","月","パックタルタルソース","パックタルタルソース（ノンエッ","黄","",""
"2021/4/19","月","きりぼしだいこんときゅうりのサラダ","きりぼしだいこん","緑","",""
"2021/4/19","月","きりぼしだいこんときゅうりのサラダ","きゅうり","緑","",""
"2021/4/19","月","きりぼしだいこんときゅうりのサラダ","にんじん","緑","",""
"2021/4/19","月","きりぼしだいこんときゅうりのサラダ","しそドレッシング","黄","",""
"2021/4/19","月","かねんしゅい","すいとん","黄","",""
"2021/4/19","月","かねんしゅい","あつあげ","赤","",""
"2021/4/19","月","かねんしゅい","だいこん","緑","",""
"2021/4/19","月","かねんしゅい","にんじん","緑","",""
"2021/4/19","月","かねんしゅい","ラッキーにんじん","緑","",""
"2021/4/19","月","かねんしゅい","さといも","黄","",""
"2021/4/19","月","かねんしゅい","ねぎ","緑","",""
"2021/4/19","月","かねんしゅい","だしのもと","","",""
"2021/4/19","月","かねんしゅい","うすくちしょうゆ","","",""
"2021/4/19","月","かねんしゅい","みりん","","",""
"2021/4/19","月","かねんしゅい","水","","",""
"2021/4/20","火","こめこパン","こめこパン","黄","699","30.6"
"2021/4/20","火","ぎゅうにゅう","ぎゅうにゅう","赤","",""
"2021/4/20","火","ハンバーグ","ハンバーグ(ケチャップソース)","赤","",""
"2021/4/20","火","れんこんのようふうソテー","れんこん","緑","",""
"2021/4/20","火","れんこんのようふうソテー","とうもろこし","緑","",""
"2021/4/20","火","れんこんのようふうソテー","オリーブオイル","黄","",""
"2021/4/20","火","れんこんのようふうソテー","コンソメスープ","","",""
"2021/4/20","火","れんこんのようふうソテー","ブラックペッパー","","",""
"2021/4/20","火","なのはなのクリームスパゲティ","スパゲティ","黄","",""
"2021/4/20","火","なのはなのクリームスパゲティ","ベーコン","赤","",""
"2021/4/20","火","なのはなのクリームスパゲティ","しろワイン","","",""
"2021/4/20","火","なのはなのクリームスパゲティ","たまねぎ","緑","",""
"2021/4/20","火","なのはなのクリームスパゲティ","にんじん","緑","",""
"2021/4/20","火","なのはなのクリームスパゲティ","なのはな","緑","",""
"2021/4/20","火","なのはなのクリームスパゲティ","おろしにんにく","","",""
"2021/4/20","火","なのはなのクリームスパゲティ","オリーブオイル","黄","",""
"2021/4/20","火","なのはなのクリームスパゲティ","しお","","",""
"2021/4/20","火","なのはなのクリームスパゲティ","コンソメスープ","","",""
"2021/4/20","火","なのはなのクリームスパゲティ","ローリエ","","",""
"2021/4/20","火","なのはなのクリームスパゲティ","チーズ（シュレッド）","赤","",""
"2021/4/20","火","なのはなのクリームスパゲティ","だっしふんにゅう","赤","",""
"2021/4/20","火","なのはなのクリームスパゲティ","バター","黄","",""
"2021/4/20","火","なのはなのクリームスパゲティ","じょうしんこ","黄","",""
"2021/4/20","火","なのはなのクリームスパゲティ","ぎゅうにゅう","赤","",""
"2021/4/20","火","なのはなのクリームスパゲティ","とうにゅう","赤","",""
"2021/4/20","火","なのはなのクリームスパゲティ","水","","",""
"2021/4/20","火","なのはなのクリームスパゲティ","なまクリーム","赤","",""
"2021/4/21","水","ごはん","ごはん","黄","666","22.7"
"2021/4/21","水","ぎゅうにゅう","ぎゅうにゅう","赤","",""
"2021/4/21","水","さんまのしょうがに","さんまのしょうがに","赤","",""
"2021/4/21","水","ひじきとだいずのにもの","ひじき","赤","",""
"2021/4/21","水","ひじきとだいずのにもの","だいず","赤","",""
"2021/4/21","水","ひじきとだいずのにもの","にんじん","緑","",""
"2021/4/21","水","ひじきとだいずのにもの","だしのもと","","",""
"2021/4/21","水","ひじきとだいずのにもの","こいくちしょうゆ","","",""
"2021/4/21","水","ひじきとだいずのにもの","さんおんとう","黄","",""
"2021/4/21","水","ひじきとだいずのにもの","みりん","","",""
"2021/4/21","水","ひじきとだいずのにもの","水","","",""
"2021/4/21","水","みそしる","たまねぎ","緑","",""
"2021/4/21","水","みそしる","しめじ","緑","",""
"2021/4/21","水","みそしる","やきふ","黄","",""
"2021/4/21","水","みそしる","わかめ","赤","",""
"2021/4/21","水","みそしる","ねぎ","緑","",""
"2021/4/21","水","みそしる","みそ","赤","",""
"2021/4/21","水","みそしる","水（ミキサー用）","","",""
"2021/4/21","水","みそしる","だしのもと","","",""
"2021/4/21","水","みそしる","水","","",""
"2021/4/21","水","やさいとざっこくのふりかけ","やさいとざっこくのふりかけ","","",""
"2021/4/22","木","コッペパン","コッペパン","黄","585","27.2"
"2021/4/22","木","ぎゅうにゅう","ぎゅうにゅう","赤","",""
"2021/4/22","木","いかのハーブあげ","いか","赤","",""
"2021/4/22","木","いかのハーブあげ","おろししょうが","","",""
"2021/4/22","木","いかのハーブあげ","こいくちしょうゆ","","",""
"2021/4/22","木","いかのハーブあげ","せいしゅ","","",""
"2021/4/22","木","いかのハーブあげ","ミックスハーブ","","",""
"2021/4/22","木","いかのハーブあげ","でんぷん","黄","",""
"2021/4/22","木","いかのハーブあげ","こめあぶら","黄","",""
"2021/4/22","木","ブロッコリーサラダ","ブロッコリー","緑","",""
"2021/4/22","木","ブロッコリーサラダ","ササミ","赤","",""
"2021/4/22","木","ブロッコリーサラダ","イタリアンドレッシング","黄","",""
"2021/4/22","木","ミネストローネ","ベーコン","赤","",""
"2021/4/22","木","ミネストローネ","にんじん","緑","",""
"2021/4/22","木","ミネストローネ","たまねぎ","緑","",""
"2021/4/22","木","ミネストローネ","じゃがいも","黄","",""
"2021/4/22","木","ミネストローネ","ホールトマト","緑","",""
"2021/4/22","木","ミネストローネ","こめあぶら","黄","",""
"2021/4/22","木","ミネストローネ","コンソメスープ","","",""
"2021/4/22","木","ミネストローネ","しお","","",""
"2021/4/22","木","ミネストローネ","こしょう","","",""
"2021/4/22","木","ミネストローネ","さんおんとう","黄","",""
"2021/4/22","木","ミネストローネ","水","","",""
"2021/4/23","金","むぎいりごはん","ごはん","黄","750","22.7"
"2021/4/23","金","むぎいりごはん","むぎ","黄","",""
"2021/4/23","金","ぎゅうにゅう","ぎゅうにゅう","赤","",""
"2021/4/23","金","ビーフカレー","ぎゅうにく","赤","",""
"2021/4/23","金","ビーフカレー","にんじん","緑","",""
"2021/4/23","金","ビーフカレー","たまねぎ","緑","",""
"2021/4/23","金","ビーフカレー","じゃがいも","黄","",""
"2021/4/23","金","ビーフカレー","カレールウ","","",""
"2021/4/23","金","ビーフカレー","水（ミキサー用）","","",""
"2021/4/23","金","ビーフカレー","トマトケチャップ","","",""
"2021/4/23","金","ビーフカレー","リンゴピューレ","緑","",""
"2021/4/23","金","ビーフカレー","ウスターソース","","",""
"2021/4/23","金","ビーフカレー","コンソメスープ","","",""
"2021/4/23","金","ビーフカレー","あかワイン","","",""
"2021/4/23","金","ビーフカレー","こしょう","","",""
"2021/4/23","金","ビーフカレー","こめあぶら","黄","",""
"2021/4/23","金","ビーフカレー","水","","",""
"2021/4/23","金","かいそうサラダ","ツナ（みずに）","赤","",""
"2021/4/23","金","かいそうサラダ","わかめ","赤","",""
"2021/4/23","金","かいそうサラダ","くきわかめ","赤","",""
"2021/4/23","金","かいそうサラダ","きゅうり","緑","",""
"2021/4/23","金","かいそうサラダ","わふうドレッシング","黄","",""
"2021/4/23","金","ふくじんづけ","ふくじんづけ","緑","",""
"2021/4/23","金","おいわいいちごレープ","いちごクレープ","黄","",""
"2021/4/26","月","ごはん","ごはん","黄","671","20.4"
"2021/4/26","月","ぎゅうにゅう","ぎゅうにゅう","赤","",""
"2021/4/26","月","あげぎょうざ(２こ)","ぎょうざ","赤","",""
"2021/4/26","月","あげぎょうざ(２こ)","こめあぶら","黄","",""
"2021/4/26","月","ちゅうかあえ","にんじん","緑","",""
"2021/4/26","月","ちゅうかあえ","きりぼしだいこん","緑","",""
"2021/4/26","月","ちゅうかあえ","きゅうり","緑","",""
"2021/4/26","月","ちゅうかあえ","もやし","緑","",""
"2021/4/26","月","ちゅうかあえ","こめあぶら","黄","",""
"2021/4/26","月","ちゅうかあえ","うすくちしょうゆ","","",""
"2021/4/26","月","ちゅうかあえ","さんおんとう","黄","",""
"2021/4/26","月","ちゅうかあえ","こめず","","",""
"2021/4/26","月","ちゅうかあえ","みりん","","",""
"2021/4/26","月","スーミータン","たまご","赤","",""
"2021/4/26","月","スーミータン","やきぶた","赤","",""
"2021/4/26","月","スーミータン","たまねぎ","緑","",""
"2021/4/26","月","スーミータン","とうふ","赤","",""
"2021/4/26","月","スーミータン","クリームコーン","緑","",""
"2021/4/26","月","スーミータン","えのきたけ","緑","",""
"2021/4/26","月","スーミータン","ちゅうかスープ","","",""
"2021/4/26","月","スーミータン","せいしゅ","","",""
"2021/4/26","月","スーミータン","うすくちしょうゆ","","",""
"2021/4/26","月","スーミータン","みりん","","",""
"2021/4/26","月","スーミータン","しお","","",""
"2021/4/26","月","スーミータン","こしょう","","",""
"2021/4/26","月","スーミータン","でんぷん","黄","",""
"2021/4/26","月","スーミータン","水","","",""
"2021/4/27","火","せわりパン","せわりパン","黄","675","25.5"
"2021/4/27","火","ぎゅうにゅう","ぎゅうにゅう","赤","",""
"2021/4/27","火","フランクフルト","フランクフルト","赤","",""
"2021/4/27","火","フランクフルト","トマトケチャップ","","",""
"2021/4/27","火","フランクフルト","さんおんとう","黄","",""
"2021/4/27","火","フランクフルト","ウスターソース","","",""
"2021/4/27","火","フランクフルト","とんかつソース","","",""
"2021/4/27","火","フランクフルト","でんぷん","黄","",""
"2021/4/27","火","フランクフルト","水","","",""
"2021/4/27","火","キャベツのカレーソテー","キャベツ","緑","",""
"2021/4/27","火","キャベツのカレーソテー","えりんぎ","緑","",""
"2021/4/27","火","キャベツのカレーソテー","コンソメスープ","","",""
"2021/4/27","火","キャベツのカレーソテー","しお","","",""
"2021/4/27","火","キャベツのカレーソテー","こしょう","","",""
"2021/4/27","火","キャベツのカレーソテー","カレーパウダー","","",""
"2021/4/27","火","キャベツのカレーソテー","こめあぶら","黄","",""
"2021/4/27","火","じゃがいものポタージュ","じゃがいも","黄","",""
"2021/4/27","火","じゃがいものポタージュ","たまねぎ","緑","",""
"2021/4/27","火","じゃがいものポタージュ","マッシュルーム","緑","",""
"2021/4/27","火","じゃがいものポタージュ","にんじん","緑","",""
"2021/4/27","火","じゃがいものポタージュ","じゃがいもペースト","黄","",""
"2021/4/27","火","じゃがいものポタージュ","パセリ","緑","",""
"2021/4/27","火","じゃがいものポタージュ","バター","黄","",""
"2021/4/27","火","じゃがいものポタージュ","だっしふんにゅう","赤","",""
"2021/4/27","火","じゃがいものポタージュ","ポタージュのもと","","",""
"2021/4/27","火","じゃがいものポタージュ","水（ミキサー用）","","",""
"2021/4/27","火","じゃがいものポタージュ","ぎゅうにゅう","赤","",""
"2021/4/27","火","じゃがいものポタージュ","スープストック","","",""
"2021/4/27","火","じゃがいものポタージュ","コンソメスープ","","",""
"2021/4/27","火","じゃがいものポタージュ","しお","","",""
"2021/4/27","火","じゃがいものポタージュ","こしょう","","",""
"2021/4/27","火","じゃがいものポタージュ","水","","",""
"2021/4/28","水","ごはん","ごはん","黄","647","24.5"
"2021/4/28","水","ぎゅうにゅう","ぎゅうにゅう","赤","",""
"2021/4/28","水","ちくわのおっちゃあげ","ミニちくわ","赤","",""
"2021/4/28","水","ちくわのおっちゃあげ","てんぷらこ","黄","",""
"2021/4/28","水","ちくわのおっちゃあげ","こなちゃ","","",""
"2021/4/28","水","ちくわのおっちゃあげ","水","","",""
"2021/4/28","水","ちくわのおっちゃあげ","こめあぶら","黄","",""
"2021/4/28","水","やまとまなちりめん","やまとまなづけ","緑","",""
"2021/4/28","水","やまとまなちりめん","ちりめんじゃこ","赤","",""
"2021/4/28","水","やまとまなちりめん","しろいりごま","黄","",""
"2021/4/28","水","やまとまなちりめん","こめあぶら","黄","",""
"2021/4/28","水","やまとまなちりめん","さんおんとう","黄","",""
"2021/4/28","水","やまとまなちりめん","こいくちしょうゆ","","",""
"2021/4/28","水","やまとまなちりめん","みりん","","",""
"2021/4/28","水","やまとまなちりめん","せいしゅ","","",""
"2021/4/28","水","にゅうめん","ふしそうめん","黄","",""
"2021/4/28","水","にゅうめん","うすあげ","赤","",""
"2021/4/28","水","にゅうめん","たまねぎ","緑","",""
"2021/4/28","水","にゅうめん","しめじ","緑","",""
"2021/4/28","水","にゅうめん","ねぎ","緑","",""
"2021/4/28","水","にゅうめん","だしのもと","","",""
"2021/4/28","水","にゅうめん","うすくちしょうゆ","","",""
"2021/4/28","水","にゅうめん","水","","",""
"2021/4/30","金","ごはん","ごはん","黄","697","26.4"
"2021/4/30","金","ぎゅうにゅう","ぎゅうにゅう","赤","",""
"2021/4/30","金","さわらのゆずみそかけ","さわら","赤","",""
"2021/4/30","金","さわらのゆずみそかけ","せいしゅ","","",""
"2021/4/30","金","さわらのゆずみそかけ","みそ","赤","",""
"2021/4/30","金","さわらのゆずみそかけ","あかみそ","赤","",""
"2021/4/30","金","さわらのゆずみそかけ","さんおんとう","黄","",""
"2021/4/30","金","さわらのゆずみそかけ","みりん","","",""
"2021/4/30","金","さわらのゆずみそかけ","ゆずかじゅう","緑","",""
"2021/4/30","金","さわらのゆずみそかけ","でんぷん","黄","",""
"2021/4/30","金","さわらのゆずみそかけ","水","","",""
"2021/4/30","金","こまつなのしおこんぶあえ","こまつな","緑","",""
"2021/4/30","金","こまつなのしおこんぶあえ","にんじん","緑","",""
"2021/4/30","金","こまつなのしおこんぶあえ","きりぼしだいこん","緑","",""
"2021/4/30","金","こまつなのしおこんぶあえ","しおこんぶ","赤","",""
"2021/4/30","金","こまつなのしおこんぶあえ","だししょうゆ","","",""
"2021/4/30","金","わかたけじる","たけのこ","緑","",""
"2021/4/30","金","わかたけじる","わかめ","赤","",""
"2021/4/30","金","わかたけじる","とうふ","赤","",""
"2021/4/30","金","わかたけじる","ちらしかまぼこ・かぶと","赤","",""
"2021/4/30","金","わかたけじる","えのきたけ","緑","",""
"2021/4/30","金","わかたけじる","みつば","緑","",""
"2021/4/30","金","わかたけじる","だしのもと","","",""
"2021/4/30","金","わかたけじる","うすくちしょうゆ","","",""
"2021/4/30","金","わかたけじる","みりん","","",""
"2021/4/30","金","わかたけじる","水","","",""
"2021/4/30","金","かしわもち","かしわもち","黄","",""
