献立日,曜日,小学校献立名,小学校食品名,小学校食品群,エネルギー,たんぱく質
2021/3/5,金,とりにくのたつたあげ（２こ）,こいくちしょうゆ,,,
2021/3/5,金,とりにくのたつたあげ（２こ）,せいしゅ,,,
2021/3/5,金,とりにくのたつたあげ（２こ）,おろししょうが,,,
2021/3/5,金,とりにくのたつたあげ（２こ）,でんぷん,黄,,
2021/3/5,金,とりにくのたつたあげ（２こ）,こめあぶら,黄,,
2021/3/5,金,きんぴらごぼう,ごぼう,緑,,
2021/3/5,金,きんぴらごぼう,にんじん,緑,,
2021/3/5,金,きんぴらごぼう,つきこんにゃく,黄,,
2021/3/5,金,きんぴらごぼう,だしのもと,,,
2021/3/5,金,きんぴらごぼう,さんおんとう,黄,,
2021/3/5,金,きんぴらごぼう,こいくちしょうゆ,,,
2021/3/5,金,きんぴらごぼう,ごまあぶら,黄,,
2021/3/5,金,きんぴらごぼう,しろいりごま,黄,,
2021/3/5,金,だいこんのみそしる,だいこん,緑,,
2021/3/5,金,だいこんのみそしる,たまねぎ,緑,,
2021/3/5,金,だいこんのみそしる,にんじん,緑,,
2021/3/5,金,だいこんのみそしる,うすあげ,赤,,
2021/3/5,金,だいこんのみそしる,ねぎ,緑,,
2021/3/5,金,だいこんのみそしる,だしのもと,,,
2021/3/5,金,だいこんのみそしる,みそ,赤,,
2021/3/5,金,だいこんのみそしる,水（ミキサー用）,,,
2021/3/5,金,だいこんのみそしる,水,,,
2021/3/8,月,ごはん,ごはん,黄,738,22.7
2021/3/8,月,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/3/8,月,だいずカレー,だいず,赤,,
2021/3/8,月,だいずカレー,にんじん,緑,,
2021/3/8,月,だいずカレー,たまねぎ,緑,,
2021/3/8,月,だいずカレー,しめじ,緑,,
2021/3/8,月,だいずカレー,じゃがいも,黄,,
2021/3/8,月,だいずカレー,カレールウ,,,
2021/3/8,月,だいずカレー,水（ミキサー用）,,,
2021/3/8,月,だいずカレー,トマトケチャップ,,,
2021/3/8,月,だいずカレー,リンゴピューレ,緑,,
2021/3/8,月,だいずカレー,ウスターソース,,,
2021/3/8,月,だいずカレー,コンソメスープ,,,
2021/3/8,月,だいずカレー,あかワイン,,,
2021/3/8,月,だいずカレー,こしょう,,,
2021/3/8,月,だいずカレー,こめあぶら,黄,,
2021/3/8,月,だいずカレー,水,,,
2021/3/8,月,トンカツ,トンカツ,赤,,
2021/3/8,月,トンカツ,こめあぶら,黄,,
2021/3/8,月,だいこんサラダ,だいこん,緑,,
2021/3/8,月,だいこんサラダ,ササミ,赤,,
2021/3/8,月,だいこんサラダ,にんじん,緑,,
2021/3/8,月,だいこんサラダ,しそドレッシング,黄,,
2021/3/8,月,ミルメークコーヒー,ミルメークコーヒー,黄,,
2021/3/9,火,せわりパン,せわりパン,黄,546,22.9
2021/3/9,火,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/3/9,火,フランクフルト,フランクフルト,赤,,
2021/3/9,火,フランクフルト,トマトケチャップ,,,
2021/3/9,火,フランクフルト,さんおんとう,黄,,
2021/3/9,火,フランクフルト,ウスターソース,,,
2021/3/9,火,フランクフルト,とんかつソース,,,
2021/3/9,火,フランクフルト,でんぷん,黄,,
2021/3/9,火,フランクフルト,水,,,
2021/3/9,火,ボイルキャベツ,キャベツ,緑,,
2021/3/9,火,コンソメスープ,とりにく,赤,,
2021/3/9,火,コンソメスープ,にんじん,緑,,
2021/3/9,火,コンソメスープ,たまねぎ,緑,,
2021/3/9,火,コンソメスープ,さやいんげん,緑,,
2021/3/9,火,コンソメスープ,ニョッキ,黄,,
2021/3/9,火,コンソメスープ,コンソメスープ,,,
2021/3/9,火,コンソメスープ,せいしゅ,,,
2021/3/9,火,コンソメスープ,うすくちしょうゆ,,,
2021/3/9,火,コンソメスープ,しお,,,
2021/3/9,火,コンソメスープ,こしょう,,,
2021/3/9,火,コンソメスープ,水,,,
2021/3/10,水,ごはん,ごはん,黄,632,24.3
2021/3/10,水,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/3/10,水,さわらのこうみやき,さわら,赤,,
2021/3/10,水,さわらのこうみやき,せいしゅ,,,
2021/3/10,水,さわらのこうみやき,こいくちしょうゆ,,,
2021/3/10,水,さわらのこうみやき,さんおんとう,黄,,
2021/3/10,水,さわらのこうみやき,ゆずかじゅう,緑,,
2021/3/10,水,さわらのこうみやき,こめず,,,
2021/3/10,水,さわらのこうみやき,でんぷん,黄,,
2021/3/10,水,さわらのこうみやき,水,,,
2021/3/10,水,なのはなのごまあえ,なのはな,緑,,
2021/3/10,水,なのはなのごまあえ,にんじん,緑,,
2021/3/10,水,なのはなのごまあえ,ほうれんそう,緑,,
2021/3/10,水,なのはなのごまあえ,しろすりごま,黄,,
2021/3/10,水,なのはなのごまあえ,しろいりごま,黄,,
2021/3/10,水,なのはなのごまあえ,だししょうゆ,,,
2021/3/10,水,とうふのみそしる,とうふ,赤,,
2021/3/10,水,とうふのみそしる,たまねぎ,緑,,
2021/3/10,水,とうふのみそしる,しめじ,緑,,
2021/3/10,水,とうふのみそしる,にんじん,緑,,
2021/3/10,水,とうふのみそしる,ねぎ,緑,,
2021/3/10,水,とうふのみそしる,みそ,赤,,
2021/3/10,水,とうふのみそしる,水（ミキサー用）,,,
2021/3/10,水,とうふのみそしる,だしのもと,,,
2021/3/10,水,とうふのみそしる,水,,,
2021/3/10,水,ならのいちごゼリー,ならのいちごゼリー,黄,,
2021/3/11,木,コッペパン,コッペパン,黄,632,32.5
2021/3/11,木,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/3/11,木,とりにくのバーべキューソース,とりにく,赤,,
2021/3/11,木,とりにくのバーべキューソース,リンゴピューレ,緑,,
2021/3/11,木,とりにくのバーべキューソース,おろししょうが,,,
2021/3/11,木,とりにくのバーべキューソース,おろしにんにく,,,
2021/3/11,木,とりにくのバーべキューソース,こいくちしょうゆ,,,
2021/3/11,木,とりにくのバーべキューソース,さんおんとう,黄,,
2021/3/11,木,とりにくのバーべキューソース,でんぷん,黄,,
2021/3/11,木,とりにくのバーべキューソース,水,,,
2021/3/11,木,ブロッコリーサラダ,ブロッコリー,緑,,
2021/3/11,木,ブロッコリーサラダ,ツナ,赤,,
2021/3/11,木,ブロッコリーサラダ,しおドレッシング,黄,,
2021/3/11,木,クリームシチュー,ベーコン,赤,,
2021/3/11,木,クリームシチュー,たまねぎ,緑,,
2021/3/11,木,クリームシチュー,じゃがいも,黄,,
2021/3/11,木,クリームシチュー,にんじん,緑,,
2021/3/11,木,クリームシチュー,えだまめ,緑,,
2021/3/11,木,クリームシチュー,バター,黄,,
2021/3/11,木,クリームシチュー,こむぎこ,黄,,
2021/3/11,木,クリームシチュー,コンソメスープ,,,
2021/3/11,木,クリームシチュー,ぎゅうにゅう,赤,,
2021/3/11,木,クリームシチュー,なまクリーム,赤,,
2021/3/11,木,クリームシチュー,だっしふんにゅう,赤,,
2021/3/11,木,クリームシチュー,しろワイン,,,
2021/3/11,木,クリームシチュー,こしょう,,,
2021/3/11,木,クリームシチュー,こめあぶら,黄,,
2021/3/11,木,クリームシチュー,しお,,,
2021/3/11,木,クリームシチュー,水,,,
2021/3/12,金,ごはん,ごはん,黄,630,24.7
2021/3/12,金,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/3/12,金,とりにくのすきに,とりにく,赤,,
2021/3/12,金,とりにくのすきに,やきどうふ,赤,,
2021/3/12,金,とりにくのすきに,たまねぎ,緑,,
2021/3/12,金,とりにくのすきに,にんじん,緑,,
2021/3/12,金,とりにくのすきに,しろねぎ,緑,,
2021/3/12,金,とりにくのすきに,しめじ,緑,,
2021/3/12,金,とりにくのすきに,いとこんにゃく,黄,,
2021/3/12,金,とりにくのすきに,こいくちしょうゆ,,,
2021/3/12,金,とりにくのすきに,さんおんとう,黄,,
2021/3/12,金,とりにくのすきに,せいしゅ,,,
2021/3/12,金,とりにくのすきに,みりん,,,
2021/3/12,金,とりにくのすきに,だしのもと,,,
2021/3/12,金,とりにくのすきに,こめあぶら,黄,,
2021/3/12,金,とりにくのすきに,水,,,
2021/3/12,金,わかさぎのからあげ(3び),わかさぎ,赤,,
2021/3/12,金,わかさぎのからあげ(3び),しお,,,
2021/3/12,金,わかさぎのからあげ(3び),こしょう,,,
2021/3/12,金,わかさぎのからあげ(3び),でんぷん,黄,,
2021/3/12,金,わかさぎのからあげ(3び),こめあぶら,黄,,
2021/3/12,金,こまつなのしおこんぶいため,こまつな,緑,,
2021/3/12,金,こまつなのしおこんぶいため,にんじん,緑,,
2021/3/12,金,こまつなのしおこんぶいため,しおこんぶ,赤,,
2021/3/12,金,こまつなのしおこんぶいため,しろいりごま,黄,,
2021/3/12,金,こまつなのしおこんぶいため,おろしにんにく,,,
2021/3/12,金,こまつなのしおこんぶいため,ごまあぶら,黄,,
2021/3/15,月,ごはん,ごはん,黄,677,23
2021/3/15,月,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/3/15,月,たこやき（２こ）,たこやき,黄,,
2021/3/15,月,たこやき（２こ）,ウスターソース,,,
2021/3/15,月,たこやき（２こ）,とんかつソース,,,
2021/3/15,月,たこやき（２こ）,さんおんとう,黄,,
2021/3/15,月,たこやき（２こ）,水,,,
2021/3/15,月,たこやき（２こ）,でんぷん,黄,,
2021/3/15,月,ひじきとだいずのにもの,ひじき,赤,,
2021/3/15,月,ひじきとだいずのにもの,だいず,赤,,
2021/3/15,月,ひじきとだいずのにもの,にんじん,緑,,
2021/3/15,月,ひじきとだいずのにもの,だしのもと,,,
2021/3/15,月,ひじきとだいずのにもの,こいくちしょうゆ,,,
2021/3/15,月,ひじきとだいずのにもの,さんおんとう,黄,,
2021/3/15,月,ひじきとだいずのにもの,みりん,,,
2021/3/15,月,ひじきとだいずのにもの,水,,,
2021/3/15,月,にくすいうどん,うどん,黄,,
2021/3/15,月,にくすいうどん,ぎゅうにく,赤,,
2021/3/15,月,にくすいうどん,うすあげ,赤,,
2021/3/15,月,にくすいうどん,しいたけ,緑,,
2021/3/15,月,にくすいうどん,たまねぎ,緑,,
2021/3/15,月,にくすいうどん,にんじん,緑,,
2021/3/15,月,にくすいうどん,ラッキーにんじん,緑,,
2021/3/15,月,にくすいうどん,ねぎ,緑,,
2021/3/15,月,にくすいうどん,みりん,,,
2021/3/15,月,にくすいうどん,せいしゅ,,,
2021/3/15,月,にくすいうどん,うすくちしょうゆ,,,
2021/3/15,月,にくすいうどん,だしのもと,,,
2021/3/15,月,にくすいうどん,しお,,,
2021/3/15,月,にくすいうどん,水,,,
2021/3/16,火,コッペパン,コッペパン,黄,634,26.2
2021/3/16,火,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/3/16,火,タラのケチャップソース,タラ（かくぎり）,赤,,
2021/3/16,火,タラのケチャップソース,でんぷん,黄,,
2021/3/16,火,タラのケチャップソース,こめあぶら,黄,,
2021/3/16,火,タラのケチャップソース,トマトケチャップ,,,
2021/3/16,火,タラのケチャップソース,トマトベースソース,,,
2021/3/16,火,タラのケチャップソース,ウスターソース,,,
2021/3/16,火,タラのケチャップソース,さんおんとう,黄,,
2021/3/16,火,タラのケチャップソース,あかワイン,,,
2021/3/16,火,タラのケチャップソース,でんぷん,黄,,
2021/3/16,火,タラのケチャップソース,水,,,
2021/3/16,火,れんこんのようふうソテー,れんこん,緑,,
2021/3/16,火,れんこんのようふうソテー,とうもろこし,緑,,
2021/3/16,火,れんこんのようふうソテー,オリーブオイル,黄,,
2021/3/16,火,れんこんのようふうソテー,コンソメスープ,,,
2021/3/16,火,れんこんのようふうソテー,ブラックペッパー,,,
2021/3/16,火,スープに,ウインナー,赤,,
2021/3/16,火,スープに,じゃがいも,黄,,
2021/3/16,火,スープに,たまねぎ,緑,,
2021/3/16,火,スープに,にんじん,緑,,
2021/3/16,火,スープに,キャベツ,緑,,
2021/3/16,火,スープに,こめあぶら,黄,,
2021/3/16,火,スープに,コンソメスープ,,,
2021/3/16,火,スープに,しお,,,
2021/3/16,火,スープに,こしょう,,,
2021/3/16,火,スープに,うすくちしょうゆ,,,
2021/3/16,火,スープに,水,,,
2021/3/17,水,ごはん,ごはん,黄,682,26.7
2021/3/17,水,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/3/17,水,あげシューマイ(２こ),シューマイ,赤,,
2021/3/17,水,あげシューマイ(２こ),こめあぶら,黄,,
2021/3/17,水,ビビンバ,ぎゅうにく,赤,,
2021/3/17,水,ビビンバ,こめあぶら,黄,,
2021/3/17,水,ビビンバ,せいしゅ,,,
2021/3/17,水,ビビンバ,カットほうれんそう,緑,,
2021/3/17,水,ビビンバ,にんじん,緑,,
2021/3/17,水,ビビンバ,もやし,緑,,
2021/3/17,水,ビビンバ,さんおんとう,黄,,
2021/3/17,水,ビビンバ,みりん,,,
2021/3/17,水,ビビンバ,こいくちしょうゆ,,,
2021/3/17,水,ビビンバ,でんぷん,黄,,
2021/3/17,水,スンドゥブチゲ,とうふ,赤,,
2021/3/17,水,スンドゥブチゲ,しめじ,緑,,
2021/3/17,水,スンドゥブチゲ,しろねぎ,緑,,
2021/3/17,水,スンドゥブチゲ,にら,緑,,
2021/3/17,水,スンドゥブチゲ,チンゲンサイ,緑,,
2021/3/17,水,スンドゥブチゲ,はくさいキムチ,緑,,
2021/3/17,水,スンドゥブチゲ,ごまあぶら,黄,,
2021/3/17,水,スンドゥブチゲ,あかみそ,赤,,
2021/3/17,水,スンドゥブチゲ,トウバンジャン,,,
2021/3/17,水,スンドゥブチゲ,ちゅうかスープ,,,
2021/3/17,水,スンドゥブチゲ,みりん,,,
2021/3/17,水,スンドゥブチゲ,うすくちしょうゆ,,,
2021/3/17,水,スンドゥブチゲ,おろししょうが,,,
2021/3/17,水,スンドゥブチゲ,おろしにんにく,,,
2021/3/17,水,スンドゥブチゲ,水,,,
2021/3/18,木,コッペパン,コッペパン,黄,653,26.4
2021/3/18,木,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/3/18,木,さばのカレーやき,さば,赤,,
2021/3/18,木,さばのカレーやき,せいしゅ,,,
2021/3/18,木,さばのカレーやき,こいくちしょうゆ,,,
2021/3/18,木,さばのカレーやき,みりん,,,
2021/3/18,木,さばのカレーやき,水,,,
2021/3/18,木,さばのカレーやき,カレーこ,,,
2021/3/18,木,さばのカレーやき,せいしゅ,,,
2021/3/18,木,さばのカレーやき,さんおんとう,黄,,
2021/3/18,木,さばのカレーやき,こいくちしょうゆ,,,
2021/3/18,木,さばのカレーやき,でんぷん,黄,,
2021/3/18,木,さばのカレーやき,水,,,
2021/3/18,木,ポテトサラダ,じゃがいも,黄,,
2021/3/18,木,ポテトサラダ,えだまめ,緑,,
2021/3/18,木,ポテトサラダ,とうもろこし,緑,,
2021/3/18,木,ポテトサラダ,しお,,,
2021/3/18,木,ポテトサラダ,ブラックペッパー,,,
2021/3/18,木,ポテトサラダ,ミックスハーブ,,,
2021/3/18,木,ミネストローネ,ベーコン,赤,,
2021/3/18,木,ミネストローネ,にんじん,緑,,
2021/3/18,木,ミネストローネ,たまねぎ,緑,,
2021/3/18,木,ミネストローネ,キャベツ,緑,,
2021/3/18,木,ミネストローネ,セロリ,緑,,
2021/3/18,木,ミネストローネ,マカロニ（シェル）,黄,,
2021/3/18,木,ミネストローネ,ホールトマト,緑,,
2021/3/18,木,ミネストローネ,こめあぶら,黄,,
2021/3/18,木,ミネストローネ,コンソメスープ,,,
2021/3/18,木,ミネストローネ,しお,,,
2021/3/18,木,ミネストローネ,こしょう,,,
2021/3/18,木,ミネストローネ,さんおんとう,黄,,
2021/3/18,木,ミネストローネ,水,,,
2021/3/19,金,ごはん,ごはん,黄,636,25.6
2021/3/19,金,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/3/19,金,やきとりどんぶり,とりにく,赤,,
2021/3/19,金,やきとりどんぶり,しろねぎ,緑,,
2021/3/19,金,やきとりどんぶり,おろししょうが,,,
2021/3/19,金,やきとりどんぶり,こいくちしょうゆ,,,
2021/3/19,金,やきとりどんぶり,せいしゅ,,,
2021/3/19,金,やきとりどんぶり,みりん,,,
2021/3/19,金,やきとりどんぶり,さんおんとう,黄,,
2021/3/19,金,やきとりどんぶり,こめあぶら,黄,,
2021/3/19,金,やきとりどんぶり,でんぷん,黄,,
2021/3/19,金,きりぼしだいこんのおひたし,きりぼしだいこん,緑,,
2021/3/19,金,きりぼしだいこんのおひたし,はくさい,緑,,
2021/3/19,金,きりぼしだいこんのおひたし,にんじん,緑,,
2021/3/19,金,きりぼしだいこんのおひたし,うすあげ,赤,,
2021/3/19,金,きりぼしだいこんのおひたし,だししょうゆ,,,
2021/3/19,金,ながいものみそしる,あつあげ,赤,,
2021/3/19,金,ながいものみそしる,たまねぎ,緑,,
2021/3/19,金,ながいものみそしる,ねぎ,緑,,
2021/3/19,金,ながいものみそしる,ながいも,黄,,
2021/3/19,金,ながいものみそしる,つきこんにゃく,黄,,
2021/3/19,金,ながいものみそしる,みそ,赤,,
2021/3/19,金,ながいものみそしる,水（ミキサー用）,,,
2021/3/19,金,ながいものみそしる,だしのもと,,,
2021/3/19,金,ながいものみそしる,水,,,
2021/3/22,月,ごはん,ごはん,黄,645,21.4
2021/3/22,月,ぎゅうにゅう,ぎゅうにゅう,赤,,
2021/3/22,月,ちくわのいそべあげ,ミニちくわ,赤,,
2021/3/22,月,ちくわのいそべあげ,てんぷらこ,黄,,
2021/3/22,月,ちくわのいそべあげ,あおのりこ,赤,,
2021/3/22,月,ちくわのいそべあげ,水,,,
2021/3/22,月,ちくわのいそべあげ,こめあぶら,黄,,
2021/3/22,月,もやしのごまずあえ,もやし,緑,,
2021/3/22,月,もやしのごまずあえ,にんじん,緑,,
2021/3/22,月,もやしのごまずあえ,しろいりごま,黄,,
2021/3/22,月,もやしのごまずあえ,うすくちしょうゆ,,,
2021/3/22,月,もやしのごまずあえ,さんおんとう,黄,,
2021/3/22,月,もやしのごまずあえ,こめず,,,
2021/3/22,月,じゃがいものみそしる,じゃがいも,黄,,
2021/3/22,月,じゃがいものみそしる,うすあげ,赤,,
2021/3/22,月,じゃがいものみそしる,たまねぎ,緑,,
2021/3/22,月,じゃがいものみそしる,にんじん,緑,,
2021/3/22,月,じゃがいものみそしる,ねぎ,緑,,
2021/3/22,月,じゃがいものみそしる,だしのもと,,,
2021/3/22,月,じゃがいものみそしる,みそ,赤,,
2021/3/22,月,じゃがいものみそしる,水（ミキサー用）,,,
2021/3/22,月,じゃがいものみそしる,水,,,
